"","reviews_per_month","availability_30","price","id","place"
"3016",0.38,0,42,4222174,"Brussels"
"3017",3.75,25,35,4223984,"Brussels"
"3018",2.88,7,25,4231079,"Brussels"
"3019",1.25,0,35,4243254,"Brussels"
"3020",0.02,0,28,4246930,"Brussels"
"3021",6.05,9,55,4254050,"Brussels"
"3022",2.08,19,65,4267976,"Brussels"
"3023",0.44,26,50,4269259,"Brussels"
"3024",0.64,0,100,4290861,"Brussels"
"3025",0.66,0,45,4307024,"Brussels"
"3026",0.23,0,60,4310668,"Brussels"
"3027",0.85,0,54,4321006,"Brussels"
"3028",2.18,25,45,4324679,"Brussels"
"3029",2.58,0,30,4327005,"Brussels"
"3030",0.06,0,55,4331878,"Brussels"
"3031",0.33,29,60,4362996,"Brussels"
"3032",1.5,0,60,4369479,"Brussels"
"3033",0.17,12,25,4373950,"Brussels"
"3034",0.91,16,57,4376436,"Brussels"
"3035",3.48,28,200,4380238,"Brussels"
"3036",0.09,0,70,4381966,"Brussels"
"3037",1.13,22,85,4390782,"Brussels"
"3038",1.46,22,75,4400639,"Brussels"
"3039",1.23,0,86,4401177,"Brussels"
"3040",1.99,30,45,4404094,"Brussels"
"3041",0.39,0,69,4417424,"Brussels"
"3042",4.01,30,53,4429504,"Brussels"
"3043",0.1,0,70,4434387,"Brussels"
"3044",0.53,0,80,4446197,"Brussels"
"3045",3,0,75,4460537,"Brussels"
"3046",0.32,0,31,4466588,"Brussels"
"3047",0.09,0,23,4467578,"Brussels"
"3048",0.42,0,79,4474735,"Brussels"
"3049",0.03,0,90,4475724,"Brussels"
"3050",0.07,0,25,4488570,"Brussels"
"3051",0.35,22,38,4505078,"Brussels"
"3052",0.08,30,45,4506920,"Brussels"
"3053",1.8,28,60,4507740,"Brussels"
"3054",0.02,0,36,4510082,"Brussels"
"3055",4.42,27,56,4511175,"Brussels"
"3056",0.27,15,79,4513000,"Brussels"
"3057",0.18,1,100,4513455,"Brussels"
"3058",0.06,0,60,4517874,"Brussels"
"3059",0.02,0,110,4535115,"Brussels"
"3060",0.09,0,75,4543524,"Brussels"
"3061",3.53,30,49,4544856,"Brussels"
"3062",4.16,0,59,4553242,"Brussels"
"3063",0.26,0,45,4556485,"Brussels"
"3064",1.5,0,69,4562496,"Brussels"
"3065",0.71,0,49,4565589,"Brussels"
"3066",0.07,0,45,4565638,"Brussels"
"3067",0.03,0,35,4570070,"Brussels"
"3068",0.09,27,150,4577995,"Brussels"
"3069",0.58,14,50,4579209,"Brussels"
"3070",0.18,28,45,4583690,"Brussels"
"3071",0.66,0,167,4587186,"Brussels"
"3072",0.92,0,50,4592924,"Brussels"
"3073",0.23,0,125,4593060,"Brussels"
"3074",0.46,0,50,4603814,"Brussels"
"3075",0.02,0,70,4608528,"Brussels"
"3076",1.85,26,58,4631220,"Brussels"
"3077",0.06,0,110,4633453,"Brussels"
"3078",NA,0,60,4633922,"Brussels"
"3079",0.26,0,65,4642224,"Brussels"
"3080",0.8,0,90,4648803,"Brussels"
"3081",0.25,0,130,4649138,"Brussels"
"3082",0.02,0,80,4655172,"Brussels"
"3083",0.28,0,65,4661835,"Brussels"
"3084",0.27,29,70,4673729,"Brussels"
"3085",NA,30,120,4675653,"Brussels"
"3086",0.14,30,58,4694291,"Brussels"
"3087",0.05,28,60,4705869,"Brussels"
"3088",0.03,0,50,4708262,"Brussels"
"3089",0.18,0,40,4713092,"Brussels"
"3090",0.43,30,49,4717282,"Brussels"
"3091",0.39,0,45,4727803,"Brussels"
"3092",0.44,0,70,4731728,"Brussels"
"3093",0.1,30,43,4737752,"Brussels"
"3094",0.11,0,75,4737764,"Brussels"
"3095",0.11,0,50,4738274,"Brussels"
"3096",0.06,0,40,4740724,"Brussels"
"3097",2.28,28,207,4740887,"Brussels"
"3098",0.03,0,80,4764739,"Brussels"
"3099",NA,0,25,4765261,"Brussels"
"3100",8.36,30,15,4769428,"Brussels"
"3101",0.02,0,45,4769503,"Brussels"
"3102",0.16,0,60,4780053,"Brussels"
"3103",3.24,29,77,4782792,"Brussels"
"3104",0.03,0,85,4794490,"Brussels"
"3105",0.77,28,80,4798673,"Brussels"
"3106",0.47,0,58,4799365,"Brussels"
"3107",0.02,0,60,4801419,"Brussels"
"3108",1.5,0,78,4801470,"Brussels"
"3109",0.08,0,125,4821166,"Brussels"
"3110",0.93,0,79,4826149,"Brussels"
"3111",2.08,0,43,4826880,"Brussels"
"3112",0.67,28,55,4827060,"Brussels"
"3113",0.03,0,80,4827090,"Brussels"
"3114",0.02,0,59,4831219,"Brussels"
"3115",1.32,0,49,4831587,"Brussels"
"3116",0.02,0,90,4831684,"Brussels"
"3117",NA,0,120,4853518,"Brussels"
"3118",0.25,29,40,4859930,"Brussels"
"3119",2.25,24,45,4864946,"Brussels"
"3120",2.31,29,65,4865198,"Brussels"
"3121",0.32,28,99,4869319,"Brussels"
"3122",0.11,0,41,4880407,"Brussels"
"3123",0.09,0,103,4890071,"Brussels"
"3124",0.42,0,34,4900107,"Brussels"
"3125",0.2,30,52,4903484,"Brussels"
"3126",0.12,0,52,4905233,"Brussels"
"3127",0.7,0,40,4918265,"Brussels"
"3128",0.18,0,65,4918742,"Brussels"
"3129",3.3,30,85,4924587,"Brussels"
"3130",4.08,0,50,4924828,"Brussels"
"3131",3.24,28,50,4927721,"Brussels"
"3132",1.4,17,45,4936054,"Brussels"
"3133",0.32,0,29,4936217,"Brussels"
"3134",0.61,26,44,4938305,"Brussels"
"3135",0.31,12,30,4940419,"Brussels"
"3136",0.17,0,40,4941645,"Brussels"
"3137",1.64,29,60,4943692,"Brussels"
"3138",0.22,29,72,4945510,"Brussels"
"3139",0.97,20,75,4949731,"Brussels"
"3140",0.21,23,40,4950324,"Brussels"
"3141",NA,19,65,4952548,"Brussels"
"3142",NA,30,120,4956740,"Brussels"
"3143",1.24,30,45,4963651,"Brussels"
"3144",0.02,0,100,4964050,"Brussels"
"3145",0.19,0,100,4969765,"Brussels"
"3146",12.05,7,70,4985457,"Brussels"
"3147",3.1,0,79,4986634,"Brussels"
"3148",0.02,0,50,4990872,"Brussels"
"3149",0.02,0,70,4998999,"Brussels"
"3150",1.26,27,150,5000033,"Brussels"
"3151",5.77,25,70,5000903,"Brussels"
"3152",NA,0,50,5002975,"Brussels"
"3153",1.9,4,100,5003184,"Brussels"
"3154",1.18,0,59,5017312,"Brussels"
"3155",0.55,0,85,5023786,"Brussels"
"3156",1.29,0,85,5023852,"Brussels"
"3157",0.13,0,60,5032911,"Brussels"
"3158",1.5,18,38,5034013,"Brussels"
"3159",1.58,30,140,5055010,"Brussels"
"3160",0.02,0,40,5056061,"Brussels"
"3161",NA,0,55,5065723,"Brussels"
"3162",1.56,30,75,5076250,"Brussels"
"3163",0.06,0,41,5076302,"Brussels"
"3164",4.36,0,25,5089242,"Brussels"
"3165",5.74,5,40,5091330,"Brussels"
"3166",2,2,35,5092899,"Brussels"
"3167",1.01,30,50,5110276,"Brussels"
"3168",0.13,27,79,5124845,"Brussels"
"3169",NA,0,39,5132608,"Brussels"
"3170",NA,0,57,5141434,"Brussels"
"3171",5.29,10,84,5160362,"Brussels"
"3172",2.1,11,89,5169289,"Brussels"
"3173",0.3,0,120,5171770,"Brussels"
"3174",0.25,0,40,5178801,"Brussels"
"3175",0.65,0,40,5188979,"Brussels"
"3176",0.5,6,70,5190962,"Brussels"
"3177",1.65,0,30,5196991,"Brussels"
"3178",2.63,0,25,5197141,"Brussels"
"3179",0.56,24,49,5199082,"Brussels"
"3180",NA,29,70,5208289,"Brussels"
"3181",0.54,0,55,5214831,"Brussels"
"3182",0.27,30,74,5223243,"Brussels"
"3183",NA,0,80,5228567,"Brussels"
"3184",0.02,0,50,5243040,"Brussels"
"3185",0.23,0,46,5243942,"Brussels"
"3186",0.39,0,160,5244062,"Brussels"
"3187",1.78,19,95,5246144,"Brussels"
"3188",2.52,29,65,5260383,"Brussels"
"3189",0.11,0,32,5266786,"Brussels"
"3190",1.37,0,30,5267698,"Brussels"
"3191",0.61,28,50,5270413,"Brussels"
"3192",0.5,0,77,5285335,"Brussels"
"3193",NA,0,82,5291907,"Brussels"
"3194",0.18,18,45,5293409,"Brussels"
"3195",1.54,0,28,5294325,"Brussels"
"3196",0.26,0,30,5296573,"Brussels"
"3197",1.63,0,1000,5301496,"Brussels"
"3198",0.65,0,30,5304527,"Brussels"
"3199",5.46,30,30,5308035,"Brussels"
"3200",2.26,22,95,5310866,"Brussels"
"3201",2.56,0,45,5314006,"Brussels"
"3202",0.36,30,65,5321049,"Brussels"
"3203",1.97,29,55,5344103,"Brussels"
"3204",NA,0,70,5361704,"Brussels"
"3205",0.05,29,50,5368029,"Brussels"
"3206",2.02,11,45,5371675,"Brussels"
"3207",0.32,0,150,5372726,"Brussels"
"3208",0.03,0,49,5373918,"Brussels"
"3209",3.82,0,50,5377525,"Brussels"
"3210",1.51,14,120,5393632,"Brussels"
"3211",0.47,0,150,5397619,"Brussels"
"3212",6.12,30,95,5403091,"Brussels"
"3213",0.02,0,90,5408630,"Brussels"
"3214",0.07,15,185,5409447,"Brussels"
"3215",0.12,14,130,5410074,"Brussels"
"3216",1.72,20,85,5412945,"Brussels"
"3217",5.5,29,20,5425030,"Brussels"
"3218",1.1,14,69,5427562,"Brussels"
"3219",8.36,16,78,5428564,"Brussels"
"3220",0.4,0,38,5438750,"Brussels"
"3221",0.05,0,120,5450695,"Brussels"
"3222",3.66,0,25,5487411,"Brussels"
"3223",0.02,0,40,5488074,"Brussels"
"3224",0.61,0,140,5503574,"Brussels"
"3225",5.01,15,59,5510135,"Brussels"
"3226",1.1,28,160,5520273,"Brussels"
"3227",NA,0,250,5566503,"Brussels"
"3228",1.02,30,85,5570677,"Brussels"
"3229",0.46,30,90,5577769,"Brussels"
"3230",0.31,4,40,5589740,"Brussels"
"3231",6.33,0,67,5592777,"Brussels"
"3232",1.91,30,50,5597381,"Brussels"
"3233",NA,0,120,5599716,"Brussels"
"3234",NA,0,80,5617089,"Brussels"
"3235",0.03,0,50,5627911,"Brussels"
"3236",0.25,0,80,5629423,"Brussels"
"3237",1.83,0,45,5644440,"Brussels"
"3238",0.13,20,30,5646776,"Brussels"
"3239",0.02,0,90,5655794,"Brussels"
"3240",3.03,30,50,5663011,"Brussels"
"3241",NA,0,80,5664759,"Brussels"
"3242",0.11,0,75,5665447,"Brussels"
"3243",6.31,30,95,5666922,"Brussels"
"3244",0.32,0,75,5667349,"Brussels"
"3245",2.37,30,121,5677753,"Brussels"
"3246",0.58,29,80,5692354,"Brussels"
"3247",NA,0,30,5692933,"Brussels"
"3248",1.14,7,45,5706158,"Brussels"
"3249",0.42,0,24,5707675,"Brussels"
"3250",3.59,28,1000,5712833,"Brussels"
"3251",1.46,0,1000,5718703,"Brussels"
"3252",0.43,28,35,5723015,"Brussels"
"3253",0.71,29,70,5726693,"Brussels"
"3254",5.61,22,89,5731590,"Brussels"
"3255",1.26,29,39,5732962,"Brussels"
"3256",NA,0,45,5733387,"Brussels"
"3257",5.8,24,100,5734150,"Brussels"
"3258",5.56,21,89,5740356,"Brussels"
"3259",2.29,25,73,5744710,"Brussels"
"3260",2.87,30,42,5746361,"Brussels"
"3261",4.89,0,48,5756057,"Brussels"
"3262",0.09,0,57,5758651,"Brussels"
"3263",0.05,0,40,5768134,"Brussels"
"3264",1.75,29,34,5791968,"Brussels"
"3265",0.28,0,49,5793552,"Brussels"
"3266",NA,0,50,5795496,"Brussels"
"3267",3.74,21,35,5798532,"Brussels"
"3268",0.05,0,50,5799634,"Brussels"
"3269",2.83,9,70,5811603,"Brussels"
"3270",0.94,0,350,5820670,"Brussels"
"3271",1.22,28,120,5827132,"Brussels"
"3272",0.44,14,50,5828694,"Brussels"
"3273",5.25,29,63,5829883,"Brussels"
"3274",1.03,0,99,5835044,"Brussels"
"3275",3.54,0,26,5855269,"Brussels"
"3276",1.32,16,93,5856139,"Brussels"
"3277",0.08,0,45,5867912,"Brussels"
"3278",0.23,26,70,5871968,"Brussels"
"3279",0.43,27,149,5879667,"Brussels"
"3280",0.1,0,32,5881576,"Brussels"
"3281",0.35,0,45,5888429,"Brussels"
"3282",1.13,26,100,5897647,"Brussels"
"3283",NA,0,45,5904296,"Brussels"
"3284",0.19,0,27,5908232,"Brussels"
"3285",0.23,18,75,5908949,"Brussels"
"3286",0.11,29,105,5909281,"Brussels"
"3287",0.03,0,55,5909449,"Brussels"
"3288",0.66,0,80,5910607,"Brussels"
"3289",NA,0,40,5910775,"Brussels"
"3290",0.19,0,70,5911024,"Brussels"
"3291",0.02,0,60,5912034,"Brussels"
"3292",0.81,30,59,5915502,"Brussels"
"3293",0.1,0,22,5919894,"Brussels"
"3294",NA,0,65,5922819,"Brussels"
"3295",0.35,0,145,5925097,"Brussels"
"3296",1.2,26,90,5925353,"Brussels"
"3297",0.21,0,19,5930679,"Brussels"
"3298",0.26,27,130,5935392,"Brussels"
"3299",0.05,0,55,5936216,"Brussels"
"3300",0.09,28,36,5941487,"Brussels"
"3301",4.35,0,31,5954608,"Brussels"
"3302",0.12,0,54,5956059,"Brussels"
"3303",0.07,0,59,5962212,"Brussels"
"3304",0.51,0,50,5964508,"Brussels"
"3305",1.03,26,110,5965006,"Brussels"
"3306",2.69,26,525,5965178,"Brussels"
"3307",0.27,13,45,5966838,"Brussels"
"3308",0.51,26,75,5980568,"Brussels"
"3309",1.68,0,52,5981921,"Brussels"
"3310",0.06,0,35,5983852,"Brussels"
"3311",0.03,0,50,5986312,"Brussels"
"3312",0.62,27,25,6002244,"Brussels"
"3313",0.36,0,42,6010933,"Brussels"
"3314",4.71,0,73,6016246,"Brussels"
"3315",0.83,4,50,6018489,"Brussels"
"3316",0.39,29,85,6021045,"Brussels"
"3317",0.6,26,86,6024978,"Brussels"
"3318",1.47,30,149,6025563,"Brussels"
"3319",0.2,30,155,6025995,"Brussels"
"3320",2.82,0,180,6026406,"Brussels"
"3321",0.76,30,148,6027233,"Brussels"
"3322",0.71,0,75,6027430,"Brussels"
"3323",2.52,30,149,6028061,"Brussels"
"3324",0.08,0,40,6039175,"Brussels"
"3325",0.2,30,70,6041161,"Brussels"
"3326",0.02,0,40,6048757,"Brussels"
"3327",NA,0,40,6050779,"Brussels"
"3328",10.18,0,30,6052975,"Brussels"
"3329",6.13,30,80,6055407,"Brussels"
"3330",0.43,29,35,6062684,"Brussels"
"3331",0.34,0,21,6067865,"Brussels"
"3332",0.18,0,21,6067867,"Brussels"
"3333",1.88,23,65,6071010,"Brussels"
"3334",0.02,0,85,6071056,"Brussels"
"3335",2.32,30,34,6075328,"Brussels"
"3336",0.03,0,50,6076923,"Brussels"
"3337",0.17,4,180,6082055,"Brussels"
"3338",0.02,0,95,6083583,"Brussels"
"3339",0.05,0,35,6085133,"Brussels"
"3340",0.1,0,95,6096120,"Brussels"
"3341",NA,0,50,6099299,"Brussels"
"3342",0.03,0,35,6104324,"Brussels"
"3343",NA,0,65,6109613,"Brussels"
"3344",0.1,0,70,6111046,"Brussels"
"3345",0.02,0,50,6116520,"Brussels"
"3346",0.02,0,45,6123157,"Brussels"
"3347",0.29,29,242,6128144,"Brussels"
"3348",NA,0,50,6129215,"Brussels"
"3349",2.84,24,32,6131872,"Brussels"
"3350",0.46,0,44,6143248,"Brussels"
"3351",NA,0,35,6148379,"Brussels"
"3352",0.42,30,40,6155284,"Brussels"
"3353",0.13,30,167,6175585,"Brussels"
"3354",0.05,0,167,6176433,"Brussels"
"3355",3.35,0,92,6176727,"Brussels"
"3356",0.06,0,133,6177390,"Brussels"
"3357",0.53,29,590,6189018,"Brussels"
"3358",0.67,0,100,6189809,"Brussels"
"3359",2.76,27,15,6191537,"Brussels"
"3360",0.05,0,65,6192136,"Brussels"
"3361",0.12,0,35,6193549,"Brussels"
"3362",NA,0,65,6194666,"Brussels"
"3363",0.8,0,60,6198041,"Brussels"
"3364",0.05,0,70,6199660,"Brussels"
"3365",NA,0,20,6205329,"Brussels"
"3366",1.01,0,55,6211353,"Brussels"
"3367",0.03,0,62,6213816,"Brussels"
"3368",NA,0,79,6216913,"Brussels"
"3369",0.77,8,90,6218323,"Brussels"
"3370",1.03,28,49,6220645,"Brussels"
"3371",2.74,0,55,6222611,"Brussels"
"3372",3.66,0,40,6222803,"Brussels"
"3373",0.24,0,43,6224953,"Brussels"
"3374",0.87,0,90,6230446,"Brussels"
"3375",0.26,0,79,6232624,"Brussels"
"3376",0.21,30,37,6236994,"Brussels"
"3377",0.8,11,45,6243705,"Brussels"
"3378",0.28,18,39,6247447,"Brussels"
"3379",0.41,18,30,6250396,"Brussels"
"3380",3.72,29,50,6253366,"Brussels"
"3381",0.38,0,69,6258870,"Brussels"
"3382",0.14,0,60,6269927,"Brussels"
"3383",0.02,0,30,6272223,"Brussels"
"3384",0.94,0,20,6272441,"Brussels"
"3385",0.02,0,31,6279626,"Brussels"
"3386",0.31,0,65,6283675,"Brussels"
"3387",0.15,0,65,6290820,"Brussels"
"3388",0.13,12,167,6295772,"Brussels"
"3389",0.03,21,30,6296382,"Brussels"
"3390",0.33,28,80,6309825,"Brussels"
"3391",0.88,0,1000,6313159,"Brussels"
"3392",NA,0,85,6313530,"Brussels"
"3393",1.91,0,69,6315323,"Brussels"
"3394",4.52,18,42,6315592,"Brussels"
"3395",9.1,30,68,6318789,"Brussels"
"3396",0.42,30,167,6319050,"Brussels"
"3397",0.34,0,167,6319336,"Brussels"
"3398",0.08,0,133,6319975,"Brussels"
"3399",0.04,0,117,6321011,"Brussels"
"3400",0.03,13,100,6321282,"Brussels"
"3401",0.04,0,83,6321511,"Brussels"
"3402",NA,0,117,6321692,"Brussels"
"3403",0.05,0,100,6321933,"Brussels"
"3404",1.2,24,50,6322097,"Brussels"
"3405",0.58,0,62,6322132,"Brussels"
"3406",0.08,6,117,6322280,"Brussels"
"3407",0.02,0,20,6322819,"Brussels"
"3408",NA,0,45,6340078,"Brussels"
"3409",0.07,0,40,6345022,"Brussels"
"3410",0.6,0,80,6347738,"Brussels"
"3411",NA,0,220,6350058,"Brussels"
"3412",0.66,26,90,6351383,"Brussels"
"3413",0.02,0,40,6358584,"Brussels"
"3414",0.32,0,40,6361326,"Brussels"
"3415",0.02,0,45,6370069,"Brussels"
"3416",0.05,0,61,6372677,"Brussels"
"3417",0.11,30,41,6372996,"Brussels"
"3418",0.27,30,97,6373126,"Brussels"
"3419",0.02,0,65,6374752,"Brussels"
"3420",3.62,29,35,6376272,"Brussels"
"3421",0.03,0,50,6394895,"Brussels"
"3422",NA,0,65,6395431,"Brussels"
"3423",0.15,0,35,6411029,"Brussels"
"3424",NA,0,110,6413787,"Brussels"
"3425",0.47,0,65,6418405,"Brussels"
"3426",0.07,0,45,6431100,"Brussels"
"3427",0.1,30,63,6432072,"Brussels"
"3428",2.83,27,99,6433104,"Brussels"
"3429",0.92,0,75,6454515,"Brussels"
"3430",0.15,16,48,6457265,"Brussels"
"3431",NA,0,74,6457791,"Brussels"
"3432",0.16,30,93,6469731,"Brussels"
"3433",NA,0,35,6470025,"Brussels"
"3434",0.37,0,47,6471319,"Brussels"
"3435",0.93,28,110,6487436,"Brussels"
"3436",0.54,0,50,6497005,"Brussels"
"3437",NA,0,45,6502038,"Brussels"
"3438",0.24,0,25,6504321,"Brussels"
"3439",0.07,0,55,6510710,"Brussels"
"3440",0.52,0,52,6517470,"Brussels"
"3441",0.42,0,70,6518235,"Brussels"
"3442",0.42,30,3500,6520633,"Brussels"
"3443",0.05,0,32,6523680,"Brussels"
"3444",0.22,29,150,6526346,"Brussels"
"3445",0.07,0,25,6532004,"Brussels"
"3446",3.89,25,160,6532101,"Brussels"
"3447",NA,0,45,6534259,"Brussels"
"3448",NA,0,100,6537994,"Brussels"
"3449",0.08,0,60,6539545,"Brussels"
"3450",0.02,0,39,6542758,"Brussels"
"3451",0.1,0,39,6550491,"Brussels"
"3452",0.95,0,79,6551763,"Brussels"
"3453",0.02,0,55,6562978,"Brussels"
"3454",2.38,30,59,6568096,"Brussels"
"3455",0.56,0,58,6568748,"Brussels"
"3456",0.02,0,18,6578502,"Brussels"
"3457",2,19,30,6581010,"Brussels"
"3458",NA,0,60,6588015,"Brussels"
"3459",0.48,30,40,6589891,"Brussels"
"3460",NA,0,25,6596995,"Brussels"
"3461",0.03,0,140,6600615,"Brussels"
"3462",0.37,30,85,6609586,"Brussels"
"3463",2.73,12,65,6618409,"Brussels"
"3464",0.24,0,70,6618877,"Brussels"
"3465",1.03,29,45,6620672,"Brussels"
"3466",NA,0,150,6621807,"Brussels"
"3467",0.96,30,73,6621980,"Brussels"
"3468",0.14,0,43,6626916,"Brussels"
"3469",0.35,0,80,6631265,"Brussels"
"3470",NA,0,50,6631577,"Brussels"
"3471",2.27,28,35,6636057,"Brussels"
"3472",0.14,0,95,6636547,"Brussels"
"3473",0.66,0,44,6641059,"Brussels"
"3474",0.21,0,59,6641969,"Brussels"
"3475",3.11,11,110,6646945,"Brussels"
"3476",NA,0,30,6654320,"Brussels"
"3477",0.22,0,30,6657258,"Brussels"
"3478",0.07,0,33,6686575,"Brussels"
"3479",0.03,0,40,6698177,"Brussels"
"3480",0.54,0,185,6707251,"Brussels"
"3481",0.52,29,60,6707880,"Brussels"
"3482",0.46,26,90,6708784,"Brussels"
"3483",0.34,0,150,6719642,"Brussels"
"3484",4.8,30,55,6720124,"Brussels"
"3485",0.25,29,70,6720844,"Brussels"
"3486",0.02,0,99,6722618,"Brussels"
"3487",0.45,0,98,6723192,"Brussels"
"3488",NA,0,100,6727371,"Brussels"
"3489",0.31,25,220,6735523,"Brussels"
"3490",NA,0,79,6736250,"Brussels"
"3491",0.02,0,40,6736725,"Brussels"
"3492",0.02,0,340,6738274,"Brussels"
"3493",0.07,0,65,6742165,"Brussels"
"3494",0.08,0,35,6742359,"Brussels"
"3495",2.05,0,75,6751750,"Brussels"
"3496",0.1,0,24,6752540,"Brussels"
"3497",NA,0,35,6759086,"Brussels"
"3498",NA,0,40,6759481,"Brussels"
"3499",0.05,0,59,6762032,"Brussels"
"3500",0.58,30,66,6762074,"Brussels"
"3501",3.23,30,40,6762213,"Brussels"
"3502",0.07,30,52,6762310,"Brussels"
"3503",NA,0,95,6768724,"Brussels"
"3504",0.02,0,180,6770088,"Brussels"
"3505",0.5,20,69,6776651,"Brussels"
"3506",0.03,0,31,6782012,"Brussels"
"3507",7.61,30,45,6788954,"Brussels"
"3508",0.09,0,73,6789462,"Brussels"
"3509",NA,0,60,6789954,"Brussels"
"3510",0.36,0,40,6793388,"Brussels"
"3511",1.15,29,45,6794626,"Brussels"
"3512",4.62,24,55,6797111,"Brussels"
"3513",0.05,0,60,6805686,"Brussels"
"3514",NA,0,100,6806224,"Brussels"
"3515",NA,0,30,6807914,"Brussels"
"3516",NA,0,50,6817360,"Brussels"
"3517",0.05,0,25,6822202,"Brussels"
"3518",NA,0,95,6828529,"Brussels"
"3519",1.21,0,50,6829679,"Brussels"
"3520",0.22,0,55,6834309,"Brussels"
"3521",0.28,29,60,6834662,"Brussels"
"3522",0.02,0,18,6835775,"Brussels"
"3523",NA,0,40,6840306,"Brussels"
"3524",NA,0,30,6842090,"Brussels"
"3525",0.33,0,85,6843761,"Brussels"
"3526",NA,0,40,6844869,"Brussels"
"3527",0.03,0,15,6845728,"Brussels"
"3528",0.04,0,28,6846893,"Brussels"
"3529",0.05,0,60,6858355,"Brussels"
"3530",0.17,0,40,6858476,"Brussels"
"3531",0.02,0,60,6859470,"Brussels"
"3532",0.07,0,40,6862320,"Brussels"
"3533",1.59,29,42,6872687,"Brussels"
"3534",1.01,0,55,6875949,"Brussels"
"3535",0.13,30,61,6879591,"Brussels"
"3536",0.04,0,45,6880538,"Brussels"
"3537",0.06,0,25,6881051,"Brussels"
"3538",0.26,0,46,6883098,"Brussels"
"3539",1.75,29,45,6888861,"Brussels"
"3540",0.09,0,38,6888912,"Brussels"
"3541",0.41,26,82,6891740,"Brussels"
"3542",NA,0,46,6893260,"Brussels"
"3543",0.15,0,65,6894437,"Brussels"
"3544",0.3,18,45,6895906,"Brussels"
"3545",0.02,0,40,6904148,"Brussels"
"3546",0.02,0,89,6907130,"Brussels"
"3547",0.12,18,70,6909167,"Brussels"
"3548",1.38,29,65,6909563,"Brussels"
"3549",0.02,23,75,6911249,"Brussels"
"3550",6.86,25,65,6915843,"Brussels"
"3551",0.03,0,70,6917049,"Brussels"
"3552",0.02,0,50,6918033,"Brussels"
"3553",NA,0,35,6930975,"Brussels"
"3554",0.33,0,65,6932541,"Brussels"
"3555",0.07,0,30,6933033,"Brussels"
"3556",0.03,0,75,6936128,"Brussels"
"3557",0.1,0,30,6936241,"Brussels"
"3558",NA,0,60,6937601,"Brussels"
"3559",2.74,0,70,6937865,"Brussels"
"3560",0.07,0,52,6941207,"Brussels"
"3561",0.68,18,114,6950876,"Brussels"
"3562",0.02,0,40,6953202,"Brussels"
"3563",NA,0,40,6953307,"Brussels"
"3564",NA,0,55,6953845,"Brussels"
"3565",0.17,0,85,6955398,"Brussels"
"3566",NA,0,40,6959606,"Brussels"
"3567",0.11,0,13,6960481,"Brussels"
"3568",0.03,0,33,6964571,"Brussels"
"3569",0.29,15,65,6980944,"Brussels"
"3570",0.02,0,50,6982555,"Brussels"
"3571",0.08,0,88,6986619,"Brussels"
"3572",NA,0,70,6996369,"Brussels"
"3573",0.03,0,30,6996726,"Brussels"
"3574",NA,0,50,6996957,"Brussels"
"3575",0.02,0,25,7002368,"Brussels"
"3576",0.07,0,30,7011275,"Brussels"
"3577",0.02,0,25,7012420,"Brussels"
"3578",3.72,28,42,7019956,"Brussels"
"3579",0.09,0,49,7020496,"Brussels"
"3580",NA,0,70,7027429,"Brussels"
"3581",NA,0,40,7032017,"Brussels"
"3582",NA,0,82,7033551,"Brussels"
"3583",0.1,0,20,7035242,"Brussels"
"3584",2.22,30,38,7039407,"Brussels"
"3585",0.35,0,29,7039770,"Brussels"
"3586",0.22,0,30,7042703,"Brussels"
"3587",0.5,7,60,7043132,"Brussels"
"3588",0.07,0,22,7044429,"Brussels"
"3589",0.05,0,35,7056356,"Brussels"
"3590",NA,0,40,7056372,"Brussels"
"3591",0.97,23,64,7057041,"Brussels"
"3592",NA,0,30,7058297,"Brussels"
"3593",1.51,29,39,7059201,"Brussels"
"3594",0.09,0,50,7059283,"Brussels"
"3595",0.05,0,29,7061044,"Brussels"
"3596",0.61,0,50,7061066,"Brussels"
"3597",0.33,0,45,7062897,"Brussels"
"3598",0.34,0,25,7063846,"Brussels"
"3599",1.32,26,105,7064376,"Brussels"
"3600",0.05,0,65,7066674,"Brussels"
"3601",NA,0,90,7067961,"Brussels"
"3602",0.22,0,90,7069598,"Brussels"
"3603",NA,0,60,7074304,"Brussels"
"3604",NA,0,60,7077293,"Brussels"
"3605",NA,0,38,7077874,"Brussels"
"3606",NA,0,33,7078350,"Brussels"
"3607",0.04,27,59,7078696,"Brussels"
"3608",0.41,0,60,7079557,"Brussels"
"3609",NA,0,23,7079600,"Brussels"
"3610",0.02,0,80,7081198,"Brussels"
"3611",0.04,0,50,7083494,"Brussels"
"3612",1.3,30,90,7083765,"Brussels"
"3613",0.12,0,90,7084845,"Brussels"
"3614",0.07,0,25,7085251,"Brussels"
"3615",2.24,0,30,7089623,"Brussels"
"3616",0.09,0,30,7091288,"Brussels"
"3617",0.53,0,45,7094288,"Brussels"
"3618",NA,0,50,7098091,"Brussels"
"3619",NA,0,70,7099374,"Brussels"
"3620",0.1,0,17,7101299,"Brussels"
"3621",0.09,0,17,7103371,"Brussels"
"3622",0.07,30,19,7104247,"Brussels"
"3623",0.12,0,17,7104569,"Brussels"
"3624",1.58,0,75,7108533,"Brussels"
"3625",1.92,27,95,7126892,"Brussels"
"3626",NA,30,75,7134833,"Brussels"
